clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd,latitude,longitude
14,2024-10-02,1.3,39,325,191,107,859,665,26.7,1727902800,5.0,214,9.5,1727892000,10.0,1727859600,0.0,0.0,979,final,33,1009,0.0,0.0,191,927,7793,4592,4592,18.5,1727845200,214,16.0,5.6,44.993,-93.175
61,2024-10-03,4.4,38,323,189,106,857,660,17.8,1727982000,1.7,308,4.5,1727996400,10.6,1727956800,0.0,0.0,988,final,53,1018,0.0,0.0,63,921,7751,4534,1505,14.2,1727931600,308,9.3,2.5,44.993,-93.175
14,2024-10-04,1.3,38,321,187,106,855,654,20.6,1728075600,4.8,193,4.4,1728100800,6.7,1728043200,0.0,0.0,994,final,48,1025,0.0,0.0,186,915,7708,4477,4475,13.3,1728018000,193,7.2,2.8,44.993,-93.175
28,2024-10-05,6.6,38,319,184,106,854,648,25.6,1728158400,4.7,189,8.9,1728169200,10.6,1728122400,0.0,0.0,982,final,53,1012,0.0,0.0,151,909,7663,4419,3635,16.8,1728104400,189,14.4,5.4,44.993,-93.175
28,2024-10-06,0.5,38,317,182,105,852,642,17.8,1728244800,4.6,296,10.1,1728212400,8.9,1728273600,0.0,0.0,986,final,41,1017,0.0,0.0,180,903,7618,4361,4309,13.9,1728190800,296,15.8,6.9,44.993,-93.175
31,2024-10-07,1.8,37,315,179,105,851,637,20.6,1728334800,4.4,252,5.4,1728324000,6.7,1728291600,0.0,0.0,990,final,48,1020,0.0,0.0,179,897,7572,4304,4286,13.2,1728277200,252,9.6,3.1,44.993,-93.175
26,2024-10-08,3.9,37,314,177,105,849,631,21.7,1728421200,4.6,136,3.9,1728428400,8.3,1728385200,0.0,0.0,987,final,51,1017,0.0,0.0,177,891,7524,4246,4246,14.9,1728363600,136,4.4,2.0,44.993,-93.175
0,2024-10-09,2.5,37,311,175,104,847,625,22.2,1728507600,4.5,105,5.9,1728493200,9.4,1728475200,0.0,0.0,987,final,43,1017,0.0,0.0,175,885,7475,4189,4189,15.8,1728450000,105,7.6,2.9,44.993,-93.175
20,2024-10-10,6.8,37,309,172,104,845,619,26.1,1728594000,3.8,157,4.3,1728612000,10.0,1728561600,0.0,0.0,988,final,51,1018,0.0,0.0,168,878,7425,4131,4037,17.6,1728536400,157,8.0,3.2,44.993,-93.175
48,2024-10-11,6.1,36,307,170,104,843,613,22.8,1728676800,3.1,280,6.6,1728666000,12.4,1728705600,0.0,0.0,987,final,44,1017,0.0,0.0,105,872,7374,4074,2524,18.6,1728622800,280,11.7,4.3,44.993,-93.175
61,2024-10-12,5.4,36,305,167,103,842,607,16.7,1728766800,3.9,87,4.3,1728745200,9.4,1728730800,2.1,2.1,987,final,64,1018,0.0,0.0,107,865,7322,4017,2569,12.2,1728709200,87,8.2,2.8,44.993,-93.175
70,2024-10-13,2.8,36,303,165,103,840,602,12.2,1728842400,1.7,301,11.4,1728842400,7.4,1728878400,0.0,0.0,986,final,62,1017,0.0,0.0,105,859,7269,3960,2512,10.1,1728795600,301,17.9,7.4,44.993,-93.175
49,2024-10-14,-1.0,35,301,163,103,838,596,10.0,1728943200,1.7,260,5.3,1728936000,1.7,1728903600,0.0,0.0,994,final,62,1025,0.0,0.0,94,852,7214,3904,2256,6.2,1728882000,260,10.8,3.4,44.993,-93.175
28,2024-10-15,-0.8,35,298,160,102,836,590,12.2,1729026000,3.4,134,6.0,1729015200,1.7,1728990000,0.0,0.0,999,final,62,1031,0.0,0.0,151,845,7158,3848,3619,6.5,1728968400,134,8.9,3.2,44.993,-93.175
16,2024-10-16,-3.5,35,296,158,102,834,584,16.1,1729112400,3.9,206,6.8,1729112400,1.1,1729069200,0.0,0.0,996,final,49,1027,0.0,0.0,154,838,7101,3792,3707,8.4,1729054800,206,10.8,3.7,44.993,-93.175
0,2024-10-17,-3.6,35,293,156,101,832,578,21.7,1729198800,4.0,169,10.0,1729195200,7.8,1729148400,0.0,0.0,985,final,31,1015,0.0,0.0,156,831,7042,3737,3737,14.2,1729141200,169,15.1,6.8,44.993,-93.175
26,2024-10-18,0.9,34,291,153,101,830,573,23.3,1729285200,3.7,166,7.3,1729303200,10.0,1729252800,0.0,0.0,989,final,34,1020,0.0,0.0,152,824,6982,3682,3652,16.8,1729227600,166,12.1,5.5,44.993,-93.175
86,2024-10-19,4.7,34,288,151,101,828,567,20.6,1729375200,1.9,225,5.7,1729324800,15.6,1729335600,0.8,0.8,993,final,43,1024,0.0,0.0,114,817,6921,3627,2742,17.7,1729314000,225,11.5,3.6,44.993,-93.175
30,2024-10-20,10.4,34,286,149,100,826,561,27.2,1729458000,3.9,235,8.2,1729458000,12.8,1729411200,0.0,0.0,989,final,57,1019,0.0,0.0,149,809,6859,3573,3573,19.7,1729400400,235,12.8,3.7,44.993,-93.175
45,2024-10-21,7.8,33,283,147,100,824,555,28.9,1729540800,2.1,193,7.2,1729540800,18.3,1729508400,0.0,0.0,985,final,39,1015,0.0,0.0,94,802,6796,3519,2256,22.5,1729486800,193,12.1,4.1,44.993,-93.175
63,2024-10-22,6.4,33,280,144,99,822,549,23.3,1729627200,3.2,215,9.1,1729645200,12.4,1729656000,0.0,0.0,981,final,48,1011,0.0,0.0,125,794,6732,3466,2994,17.9,1729573200,215,14.3,4.4,44.993,-93.175
44,2024-10-23,1.6,33,278,142,99,820,544,12.8,1729717200,3.4,273,8.4,1729670400,7.6,1729692000,0.0,0.0,990,final,57,1021,0.0,0.0,113,787,6667,3413,2718,10.1,1729659600,273,12.9,4.9,44.993,-93.175
69,2024-10-24,1.7,32,275,140,99,818,538,18.3,1729800000,1.3,182,5.6,1729789200,7.2,1729746000,13.5,13.5,984,final,52,1015,0.0,0.0,51,779,6601,3361,1230,12.2,1729746000,182,12.8,3.5,44.993,-93.175
28,2024-10-25,2.1,32,272,138,98,816,532,14.4,1729890000,3.6,304,6.5,1729890000,5.0,1729861200,0.0,0.0,992,final,62,1022,0.0,0.0,135,771,6535,3310,3229,9.7,1729832400,304,10.4,4.2,44.993,-93.175
37,2024-10-26,-1.2,32,270,136,98,813,527,14.4,1729972800,3.3,196,5.5,1729998000,2.8,1729944000,0.0,0.0,999,final,53,1030,0.0,0.0,133,763,6470,3260,3199,8.9,1729918800,196,8.0,2.5,44.993,-93.175
41,2024-10-27,-1.7,31,267,134,98,811,521,18.3,1730059200,2.8,174,6.7,1730052000,5.6,1730030400,0.0,0.0,989,final,38,1020,0.0,0.0,113,755,6405,3210,2706,12.3,1730005200,174,10.8,4.9,44.993,-93.175
73,2024-10-28,7.3,31,264,132,97,809,516,23.9,1730149200,2.3,158,8.6,1730160000,10.6,1730109600,0.0,0.0,977,final,55,1007,0.0,0.0,110,747,6343,3161,2648,16.7,1730091600,158,13.1,5.9,44.993,-93.175
85,2024-10-29,12.1,31,262,130,97,807,510,26.1,1730239200,1.3,156,7.1,1730257200,15.0,1730203200,0.0,0.0,972,final,60,1002,0.0,0.0,44,738,6284,3113,1057,20.4,1730178000,156,14.5,3.4,44.993,-93.175
97,2024-10-30,9.2,30,260,128,96,805,505,24.4,1730264400,1.1,201,7.5,1730347200,8.9,1730347200,0.5,0.5,978,final,70,1008,0.0,0.0,31,730,6229,3066,747,14.8,1730264400,201,13.4,5.9,44.993,-93.175
93,2024-10-31,2.0,30,257,126,96,802,499,8.9,1730350800,1.0,220,10.4,1730401200,0.6,1730397600,35.1,35.1,980,final,88,1011,47.8,0.0,13,721,6179,3019,318,3.9,1730350800,220,16.8,6.7,44.993,-93.175
42,2024-11-01,-0.6,30,255,124,96,800,494,7.2,1730491200,2.5,173,4.8,1730512800,-0.6,1730455200,0.0,0.0,993,final,76,1024,0.0,38.0,58,714,6130,2974,1387,3.5,1730437200,173,10.8,2.6,44.993,-93.175
62,2024-11-02,2.8,29,253,122,95,798,488,13.3,1730581200,2.1,149,4.8,1730602800,4.4,1730548800,0.3,0.3,992,final,68,1023,0.0,1.0,65,708,6082,2930,1569,8.6,1730523600,149,8.8,3.6,44.993,-93.175
98,2024-11-03,6.5,28,241,115,95,796,483,9.4,1730689200,1.0,125,8.4,1730642400,7.8,1730613600,0.3,0.3,981,final,85,1012,0.0,0.0,21,701,6037,2886,517,8.9,1730610000,125,12.7,5.6,44.993,-93.175
100,2024-11-04,9.6,29,250,118,94,793,478,15.0,1730736000,1.3,242,5.1,1730743200,9.4,1730700000,8.3,8.3,977,final,88,1007,0.0,0.0,26,694,5995,2843,631,11.6,1730700000,242,9.2,3.3,44.993,-93.175
98,2024-11-05,4.4,29,248,117,94,791,473,9.4,1730786400,1.2,220,5.1,1730840400,4.6,1730869200,15.5,15.5,977,final,82,1007,0.0,0.0,40,688,5957,2801,967,7.3,1730786400,220,10.7,4.2,44.993,-93.175
61,2024-11-06,2.5,28,247,115,94,789,468,9.4,1730926800,1.2,237,3.3,1730926800,0.6,1730890800,0.0,0.0,990,final,86,1021,0.0,0.0,38,682,5921,2760,914,4.9,1730872800,237,6.0,1.6,44.993,-93.175
50,2024-11-07,2.2,28,245,113,93,787,463,10.0,1731009600,3.1,245,6.3,1731013200,2.8,1730984400,0.0,0.0,994,final,77,1025,0.0,0.0,113,677,5884,2720,2720,6.2,1730959200,245,10.1,4.0,44.993,-93.175
22,2024-11-08,1.4,28,244,112,93,784,458,14.4,1731099600,3.1,136,3.4,1731121200,3.9,1731067200,0.0,0.0,994,final,64,1025,0.0,0.0,112,672,5848,2680,2679,8.1,1731045600,136,6.8,2.1,44.993,-93.175
79,2024-11-09,3.7,28,242,110,92,782,453,11.7,1731182400,1.0,120,5.9,1731204000,4.4,1731142800,5.3,5.3,988,final,76,1019,0.0,0.0,36,668,5811,2641,876,7.7,1731132000,120,9.8,4.3,44.993,-93.175
99,2024-11-10,7.2,28,241,108,92,780,448,10.6,1731268800,1.1,217,6.1,1731301200,8.0,1731232800,3.0,3.0,978,final,87,1009,0.0,0.0,30,663,5774,2603,725,9.3,1731218400,217,9.6,3.1,44.993,-93.175
22,2024-11-11,-1.5,27,239,107,92,777,443,10.0,1731304800,3.0,230,9.2,1731319200,1.3,1731387600,0.0,0.0,988,final,61,1019,0.0,0.0,106,658,5737,2565,2536,5.7,1731304800,230,14.5,5.7,44.993,-93.175
15,2024-11-12,-1.6,27,238,105,91,775,439,8.3,1731441600,2.9,139,8.0,1731463200,0.0,1731409200,0.0,0.0,992,final,70,1023,0.0,0.0,105,654,5700,2528,2528,3.6,1731391200,139,13.9,5.9,44.993,-93.175
87,2024-11-13,2.5,27,236,104,91,773,434,7.2,1731528000,0.9,138,6.4,1731495600,2.8,1731484800,1.5,1.5,983,final,83,1014,0.0,0.0,24,649,5663,2492,580,5.2,1731477600,138,10.1,3.8,44.993,-93.175
100,2024-11-14,4.6,27,234,102,91,771,430,8.3,1731621600,0.9,282,3.4,1731578400,6.1,1731564000,0.0,0.0,984,final,86,1015,0.0,0.0,20,645,5627,2456,488,6.9,1731564000,282,6.4,2.1,44.993,-93.175
48,2024-11-15,3.9,27,233,101,90,769,425,12.2,1731704400,2.3,155,4.5,1731726000,2.2,1731675600,0.0,0.0,987,final,80,1018,0.0,0.0,89,640,5590,2421,2130,7.3,1731650400,155,8.0,2.6,44.993,-93.175
75,2024-11-16,4.0,26,231,99,90,766,421,12.2,1731787200,1.5,147,9.8,1731787200,5.6,1731747600,0.0,0.0,979,final,74,1010,0.0,0.0,77,636,5553,2388,1856,8.4,1731736800,147,17.2,7.0,44.993,-93.175
17,2024-11-17,1.3,26,230,98,89,764,417,11.1,1731877200,2.8,224,6.2,1731859200,3.9,1731848400,0.0,0.0,979,final,65,1009,0.0,0.0,98,631,5517,2354,2354,7.6,1731823200,224,10.5,4.3,44.993,-93.175
62,2024-11-18,3.1,26,228,97,89,762,413,11.1,1731960000,1.4,121,9.6,1731992400,1.7,1731924000,21.8,21.8,974,final,79,1005,0.0,0.0,40,627,5481,2322,971,6.8,1731909600,121,14.6,5.1,44.993,-93.175
98,2024-11-19,5.4,26,227,95,89,760,409,12.8,1732014000,0.9,214,9.4,1731996000,5.0,1732078800,5.0,5.0,964,final,79,994,0.0,0.0,19,623,5445,2291,451,9.0,1731996000,214,14.9,7.2,44.993,-93.175
97,2024-11-20,-4.6,26,225,94,88,758,405,5.0,1732082400,0.8,271,7.7,1732129200,-2.8,1732150800,4.0,4.0,976,final,73,1006,45.8,0.0,22,618,5409,2260,532,-0.3,1732082400,271,12.6,6.1,44.993,-93.175
97,2024-11-21,-2.1,26,224,93,88,756,401,4.4,1732222800,1.3,315,10.6,1732204800,-1.7,1732168800,0.0,0.0,985,final,75,1017,0.0,0.0,58,614,5374,2230,1382,1.8,1732168800,315,15.0,7.6,44.993,-93.175
76,2024-11-22,-1.8,25,222,92,88,754,397,2.8,1732305600,0.8,302,5.4,1732258800,0.0,1732320000,0.0,0.0,989,final,81,1021,0.0,0.0,18,610,5339,2201,436,1.2,1732255200,302,7.6,3.6,44.993,-93.175
90,2024-11-23,-1.8,25,221,91,88,752,394,4.4,1732388400,0.9,191,3.4,1732420800,0.6,1732341600,0.0,0.0,985,final,73,1017,0.0,0.0,28,606,5304,2173,664,2.7,1732341600,191,4.8,1.6,44.993,-93.175
97,2024-11-24,-1.0,25,220,89,87,750,390,5.6,1732474800,1.0,76,6.5,1732474800,2.2,1732456800,0.0,0.0,981,final,71,1011,0.0,0.0,31,602,5270,2146,739,3.9,1732428000,76,11.3,4.5,44.993,-93.175
58,2024-11-25,-6.3,25,218,88,87,748,387,3.3,1732514400,2.5,308,8.0,1732568400,-7.2,1732597200,0.0,0.0,987,final,70,1019,0.0,0.0,79,598,5237,2120,1895,-1.5,1732514400,308,12.4,5.9,44.993,-93.175
45,2024-11-26,-10.8,25,217,87,87,746,383,-2.2,1732654800,1.6,193,4.1,1732608000,-8.3,1732622400,0.0,0.0,989,final,68,1021,0.0,0.0,45,595,5204,2095,1072,-5.7,1732600800,193,9.6,2.8,44.993,-93.175
99,2024-11-27,-8.7,25,215,86,86,744,380,-3.9,1732752000,0.8,154,4.6,1732752000,-7.2,1732687200,0.0,0.0,986,final,75,1018,0.0,0.0,21,591,5172,2070,493,-5.0,1732687200,154,9.3,3.3,44.993,-93.175
100,2024-11-28,-10.5,24,214,85,86,742,377,-3.9,1732773600,0.8,309,7.9,1732845600,-7.8,1732852800,2.0,2.0,989,final,70,1021,34.0,0.0,23,587,5140,2047,554,-5.9,1732773600,309,12.7,5.8,44.993,-93.175
65,2024-11-29,-15.5,24,213,84,86,741,374,-7.2,1732903200,1.3,297,8.4,1732878000,-11.6,1732942800,0.0,0.0,992,final,61,1024,0.0,0.0,45,584,5110,2025,1082,-9.3,1732860000,297,13.4,6.3,44.993,-93.175
4,2024-11-30,-18.0,24,212,83,86,739,371,-8.9,1732996800,2.5,294,6.4,1732993200,-14.4,1732968000,0.0,0.0,993,final,62,1025,0.0,0.0,83,580,5080,2003,2003,-12.2,1732946400,294,10.8,5.1,44.993,-93.175
63,2024-12-01,-15.9,24,210,83,85,737,369,-7.8,1733086800,1.6,319,6.1,1733040000,-14.4,1733040000,0.0,0.0,996,final,70,1028,0.0,0.0,78,577,5051,1983,1871,-11.5,1733032800,319,8.8,3.6,44.993,-93.175
88,2024-12-02,-11.2,24,209,82,85,736,366,-5.6,1733166000,0.6,314,4.6,1733169600,-10.0,1733144400,0.8,0.8,1001,final,78,1033,15.0,15.3,20,574,5022,1963,481,-7.9,1733119200,314,8.8,3.2,44.993,-93.175
89,2024-12-03,-10.4,24,208,81,85,734,364,-1.7,1733288400,0.6,200,6.1,1733263200,-11.1,1733230800,0.0,0.0,992,final,73,1024,0.0,12.7,22,571,4995,1944,518,-6.2,1733205600,200,10.4,4.1,44.993,-93.175
88,2024-12-04,-11.4,24,207,80,85,733,361,1.7,1733320800,0.9,293,15.7,1733346000,-14.3,1733374800,1.0,1.0,980,final,64,1012,9.8,4.3,38,568,4969,1927,923,-5.7,1733292000,293,23.4,8.9,44.993,-93.175
65,2024-12-05,-15.4,24,206,80,84,732,359,-5.6,1733428800,1.9,288,9.4,1733378400,-14.4,1733378400,0.0,0.0,999,final,63,1031,0.0,0.0,77,565,4944,1910,1847,-9.7,1733378400,288,13.4,4.8,44.993,-93.175
76,2024-12-06,-11.1,23,205,79,84,730,357,0.0,1733522400,1.1,221,5.9,1733497200,-8.9,1733464800,0.0,0.0,990,final,55,1022,0.0,0.0,49,563,4920,1895,1185,-3.3,1733464800,221,8.9,3.0,44.993,-93.175
61,2024-12-07,-3.6,23,204,78,84,729,355,11.1,1733601600,0.7,242,6.8,1733605200,-1.7,1733551200,0.0,0.0,977,final,58,1008,0.0,0.0,30,560,4897,1880,722,4.2,1733551200,242,10.8,4.0,44.993,-93.175
77,2024-12-08,-1.1,23,203,78,84,728,353,6.1,1733691600,0.8,175,7.5,1733698800,-0.6,1733648400,0.0,0.0,972,final,75,1003,0.0,0.0,23,558,4876,1867,556,2.9,1733637600,175,11.3,3.6,44.993,-93.175
83,2024-12-09,-3.9,23,202,77,84,727,352,4.4,1733763600,1.6,269,8.5,1733774400,-4.3,1733806800,0.0,0.0,976,final,76,1006,0.0,0.0,49,556,4856,1854,1178,0.0,1733724000,269,14.0,5.6,44.993,-93.175
94,2024-12-10,-10.0,23,202,77,84,726,350,-4.4,1733817600,1.5,313,6.9,1733810400,-6.1,1733828400,0.5,0.5,985,final,68,1016,8.5,0.0,62,554,4837,1843,1499,-5.1,1733810400,313,10.4,4.0,44.993,-93.175
67,2024-12-11,-18.5,23,201,76,83,725,349,-5.0,1733896800,1.7,304,9.7,1733954400,-20.6,1733979600,2.0,2.0,987,final,63,1019,34.0,16.5,66,552,4819,1833,1586,-12.9,1733896800,304,13.8,7.2,44.993,-93.175
7,2024-12-12,-24.8,23,200,76,83,724,347,-15.0,1734037200,1.9,290,5.9,1733983200,-21.7,1734001200,0.0,0.0,999,final,57,1032,0.0,4.0,76,550,4803,1823,1823,-18.4,1733983200,290,8.4,3.1,44.993,-93.175
42,2024-12-13,-20.2,23,200,76,83,724,346,-8.9,1734152400,1.4,126,7.1,1734127200,-18.3,1734091200,0.0,0.0,1003,final,57,1036,0.0,4.0,54,548,4789,1815,1291,-13.3,1734069600,126,10.3,4.3,44.993,-93.175
99,2024-12-14,-7.4,23,199,75,83,723,345,0.0,1734238800,0.6,111,7.2,1734163200,-8.9,1734156000,2.8,2.8,996,final,75,1028,5.3,1.5,14,547,4776,1808,337,-3.4,1734156000,111,9.6,5.7,44.993,-93.175
100,2024-12-15,0.0,23,199,75,83,723,344,2.2,1734314400,0.6,143,6.0,1734310800,0.0,1734242400,0.0,0.0,985,final,94,1017,0.0,16.0,8,546,4764,1802,180,0.9,1734242400,143,9.8,4.0,44.993,-93.175
93,2024-12-16,-2.2,23,198,75,83,722,344,3.9,1734368400,1.6,249,9.3,1734382800,-1.7,1734411600,0.0,0.0,980,final,78,1011,0.0,17.0,46,544,4754,1796,1101,1.3,1734328800,249,14.4,5.9,44.993,-93.175
99,2024-12-17,-6.8,23,198,75,83,722,343,-1.7,1734472800,0.6,298,6.5,1734429600,-3.9,1734433200,0.0,0.0,992,final,72,1024,0.0,0.0,19,543,4746,1792,448,-2.5,1734415200,298,11.8,4.3,44.993,-93.175
89,2024-12-18,-10.5,23,197,75,83,722,342,-3.3,1734501600,0.7,274,7.1,1734537600,-7.2,1734573600,0.0,0.0,996,final,68,1030,0.0,0.0,26,543,4739,1789,620,-5.5,1734501600,274,11.8,3.8,44.993,-93.175
93,2024-12-19,-8.5,23,197,74,83,721,342,-3.9,1734634800,0.6,114,8.9,1734616800,-6.7,1734602400,15.8,15.8,987,final,80,1021,267.8,63.7,14,542,4734,1787,332,-5.5,1734588000,114,12.9,5.9,44.993,-93.175
71,2024-12-20,-14.0,23,197,74,83,721,342,-6.1,1734674400,1.5,341,6.0,1734678000,-13.6,1734757200,0.0,0.0,998,final,69,1033,0.0,59.0,39,542,4731,1786,930,-9.3,1734674400,341,10.4,3.6,44.993,-93.175
56,2024-12-21,-15.7,23,197,74,83,721,342,-5.8,1734843600,1.1,156,5.7,1734825600,-17.2,1734775200,0.0,0.0,997,final,72,1032,0.0,57.0,41,541,4729,1786,976,-11.7,1734760800,156,8.0,3.2,44.993,-93.175
78,2024-12-22,-6.7,23,197,74,83,721,342,0.0,1734922800,1.6,136,6.9,1734883200,-5.6,1734847200,0.0,0.0,985,final,74,1018,0.0,52.0,52,541,4729,1787,1251,-2.7,1734847200,136,10.8,4.7,44.993,-93.175
88,2024-12-23,-4.4,23,197,75,83,722,342,0.6,1734984000,1.7,260,5.3,1734991200,-2.8,1735016400,0.0,0.0,986,final,78,1019,0.0,46.0,58,541,4730,1789,1392,-1.0,1734933600,260,11.3,3.5,44.993,-93.175
83,2024-12-24,-4.4,23,197,75,83,722,343,0.0,1735099200,0.6,192,3.7,1735056000,-3.3,1735041600,0.0,0.0,995,final,84,1028,0.0,75.0,14,542,4734,1792,344,-2.2,1735020000,192,6.0,2.3,44.993,-93.175
86,2024-12-25,-3.1,23,197,75,83,722,343,0.0,1735185600,0.7,174,6.0,1735167600,-2.2,1735138800,0.0,0.0,991,final,84,1024,0.0,72.0,21,542,4738,1797,503,-0.8,1735106400,174,9.6,4.5,44.993,-93.175
92,2024-12-26,-0.9,23,198,75,83,723,344,2.2,1735246800,0.6,145,5.4,1735210800,-0.6,1735192800,0.0,0.0,986,final,90,1018,0.0,70.0,14,543,4744,1802,332,0.6,1735192800,145,9.4,4.1,44.993,-93.175
91,2024-12-27,2.7,23,198,75,83,723,344,4.4,1735351200,0.6,147,4.2,1735293600,1.7,1735286400,20.0,20.0,977,final,96,1008,0.0,69.0,8,544,4752,1808,181,3.3,1735279200,147,7.2,2.9,44.993,-93.175
77,2024-12-28,1.6,23,198,76,83,724,345,7.8,1735419600,1.5,221,4.2,1735419600,0.0,1735448400,4.8,4.8,978,final,88,1009,0.0,38.0,47,545,4762,1815,1136,3.4,1735365600,221,7.2,3.0,44.993,-93.175
87,2024-12-29,0.0,23,199,76,83,725,346,2.8,1735502400,0.6,190,4.4,1735462800,-1.0,1735477200,0.0,0.0,978,final,96,1010,0.0,3.0,8,546,4772,1824,182,0.6,1735452000,190,5.4,2.1,44.993,-93.175
86,2024-12-30,-0.9,23,199,76,83,726,348,0.0,1735578000,0.6,233,4.4,1735603200,-1.1,1735570800,0.0,0.0,977,final,96,1009,0.0,4.0,8,547,4785,1833,183,-0.2,1735538400,233,9.2,2.0,44.993,-93.175
96,2024-12-31,-5.7,23,200,77,84,727,349,0.0,1735624800,0.6,316,7.5,1735646400,-3.8,1735707600,0.0,0.0,988,final,75,1015,0.0,5.0,19,549,4798,1843,461,-1.9,1735624800,316,12.0,6.1,44.993,-93.175
